0,1,2,3,4,5
0.829347,0.356510,0.094029,0.431820,0.862912,0.769690
0.199218,0.930963,0.669662,0.812122,0.618353,0.170197
0.310802,0.185287,0.840485,0.409751,0.891073,0.168687
0.656458,0.514126,0.489587,0.816832,0.523941,0.607131
0.272725,0.816635,0.311433,0.477888,0.125471,0.563993
0.558452,0.100504,0.292637,0.367294,0.030042,0.836218
0.756925,0.608778,0.489865,0.124554,0.318115,0.041489
0.010517,0.704014,0.000269,0.232673,0.225703,0.684044
0.711730,0.064077,0.678880,0.468785,0.670483,0.736278
0.546739,0.863291,0.054929,0.882816,0.669173,0.725948
0.752290,0.224933,0.428254,0.740474,0.892737,0.167158
0.086871,0.535148,0.632533,0.993246,0.474592,0.758971
0.381206,0.308165,0.040475,0.925292,0.015837,0.939855
0.706293,0.853594,0.063215,0.338181,0.990148,0.361437
0.445273,0.059404,0.855945,0.216225,0.417717,0.959090
0.263824,0.471329,0.593613,0.325764,0.937471,0.138481
0.316198,0.245254,0.913395,0.101767,0.796164,0.013416
0.378731,0.065773,0.507959,0.731817,0.560387,0.367705
0.877054,0.971869,0.691411,0.906470,0.737357,0.187494
0.310023,0.256090,0.860534,0.184639,0.383852,0.915453
0.725022,0.902895,0.929521,0.275636,0.372898,0.187530
0.057946,0.837539,0.194025,0.762804,0.984732,0.324388
0.954409,0.148607,0.520785,0.744792,0.293077,0.929944
0.119832,0.937101,0.590397,0.069526,0.969936,0.151975
0.543439,0.610518,0.987745,0.582912,0.744439,0.229869
0.568659,0.890846,0.455441,0.283109,0.711913,0.412728
0.557267,0.866503,0.607705,0.452279,0.744499,0.427249
0.543888,0.104942,0.711368,0.803530,0.663083,0.731458
0.080201,0.285011,0.544641,0.846807,0.682872,0.301673
0.329867,0.066239,0.230591,0.724148,0.855455,0.641190
0.330462,0.602137,0.130301,0.231128,0.714632,0.049747
0.275158,0.584296,0.046385,0.382149,0.297755,0.521802
0.584596,0.877639,0.513675,0.227619,0.540549,0.422591
0.103930,0.025856,0.928496,0.185755,0.715365,0.009911
0.978970,0.525269,0.921251,0.766767,0.209096,0.652029
0.487097,0.302200,0.283858,0.454046,0.901929,0.219678
0.471096,0.829190,0.104695,0.000901,0.868417,0.092024
0.041230,0.022549,0.878688,0.527490,0.790113,0.942983
0.954478,0.008779,0.418904,0.442029,0.702511,0.943197
0.900916,0.588549,0.852549,0.128692,0.532096,0.453618
0.374467,0.926157,0.192712,0.522833,0.037699,0.749638
0.830944,0.136410,0.039650,0.949599,0.999101,0.234657
0.942546,0.787504,0.108350,0.239324,0.855563,0.041858
0.305476,0.448089,0.567806,0.124742,0.127086,0.402765
0.240944,0.485894,0.103331,0.491583,0.522565,0.814892
0.618702,0.914154,0.771681,0.156414,0.407088,0.307118
0.312422,0.336017,0.020993,0.131382,0.936862,0.767055
0.717053,0.491452,0.882092,0.897559,0.965812,0.506483
0.758373,0.035472,0.418913,0.872736,0.552989,0.958110
0.237544,0.159662,0.472406,0.726817,0.023128,0.303507
0.630771,0.767607,0.337800,0.124347,0.214219,0.682564
0.439830,0.866355,0.366956,0.655697,0.343835,0.213048
0.360884,0.249930,0.757332,0.683688,0.111141,0.314013
0.219501,0.050700,0.968271,0.180752,0.914652,0.349246
0.889021,0.649911,0.183896,0.363380,0.202617,0.134665
0.164538,0.768951,0.258671,0.736954,0.180606,0.822281
0.508605,0.094906,0.521311,0.548047,0.898768,0.812112
0.528303,0.347598,0.920363,0.064383,0.958805,0.328545
0.074118,0.549348,0.304892,0.222477,0.087948,0.804570
0.838957,0.852953,0.564617,0.518527,0.468284,0.177506
0.197166,0.168741,0.277991,0.127324,0.537606,0.689276
0.108780,0.946725,0.738409,0.603824,0.942866,0.740815
0.032316,0.728371,0.490717,0.211085,0.732588,0.277386
0.107469,0.117957,0.805250,0.202636,0.598055,0.611504
0.489792,0.197862,0.090421,0.699993,0.809369,0.553768
0.985630,0.898536,0.780328,0.667010,0.494505,0.945886
0.776988,0.739998,0.289127,0.265530,0.164573,0.666135
0.856383,0.820535,0.053904,0.465025,0.211718,0.596867
0.101065,0.150572,0.444422,0.157397,0.711597,0.557622
0.535444,0.232974,0.128457,0.541566,0.321155,0.846737
0.927701,0.163797,0.746019,0.629954,0.021812,0.712498
0.314932,0.708903,0.163877,0.248469,0.981597,0.706287
0.430230,0.950977,0.015738,0.460944,0.035871,0.480859
0.940398,0.677125,0.294564,0.909010,0.444779,0.517090
0.019983,0.390059,0.900650,0.765666,0.596678,0.455637
0.042158,0.848960,0.677148,0.105434,0.466421,0.590757
0.106421,0.410013,0.026327,0.676021,0.591689,0.475170
0.998327,0.261787,0.100038,0.634055,0.224250,0.250007
0.785774,0.871924,0.766779,0.010322,0.579201,0.213484
0.116400,0.578149,0.375701,0.327154,0.083269,0.943027
0.082865,0.983798,0.287416,0.036878,0.201039,0.898461
0.962886,0.833981,0.413822,0.542781,0.006812,0.469873
0.228218,0.376889,0.994642,0.181258,0.329513,0.296473
0.616417,0.941024,0.751834,0.473520,0.812085,0.207048
0.394751,0.142220,0.101275,0.707363,0.267975,0.234171
0.743648,0.123882,0.700073,0.641463,0.541352,0.370373
0.871000,0.018760,0.721568,0.171002,0.360618,0.895921
0.604725,0.782339,0.345933,0.219829,0.752034,0.229998
0.233960,0.605357,0.070674,0.285746,0.501055,0.644084
0.296243,0.450491,0.042403,0.560572,0.366313,0.058643
0.883357,0.195476,0.401971,0.306328,0.180495,0.392543
0.934019,0.557171,0.755348,0.800541,0.278217,0.818006
0.605974,0.928985,0.537479,0.067171,0.770040,0.657986
0.844980,0.737989,0.813093,0.934633,0.468823,0.691692
0.252390,0.728053,0.790665,0.730926,0.513209,0.035919
0.595597,0.782822,0.215625,0.906014,0.144618,0.905241
0.902859,0.018154,0.545060,0.314237,0.669822,0.542626
0.687226,0.562942,0.414944,0.043303,0.479380,0.947775
0.854480,0.135796,0.947776,0.866848,0.471800,0.006073
0.898402,0.599062,0.400184,0.315975,0.986319,0.204071
0.259284,0.111662,0.555854,0.038549,0.212614,0.000678
0.647305,0.457639,0.752414,0.097465,0.698501,0.605598
0.471552,0.965950,0.741963,0.172697,0.466094,0.973398
0.675375,0.250508,0.585657,0.481825,0.262845,0.097512
0.174704,0.876775,0.810971,0.016965,0.088809,0.565720
0.336346,0.659969,0.916320,0.428382,0.880597,0.148494
0.115910,0.445316,0.290488,0.697597,0.647188,0.738452
0.726565,0.968732,0.325527,0.545521,0.135572,0.353339
0.518444,0.602948,0.166578,0.385831,0.004030,0.831508
0.535211,0.836645,0.181992,0.590597,0.856757,0.607533
0.901747,0.406830,0.233232,0.035657,0.978999,0.708389
0.714662,0.464159,0.365389,0.012892,0.453689,0.868147
0.578119,0.606430,0.905734,0.803402,0.798436,0.985548
0.120952,0.464997,0.447680,0.786328,0.705259,0.532484
0.440195,0.421170,0.752011,0.156717,0.574888,0.498883
0.780393,0.346279,0.661979,0.071812,0.669333,0.521525
0.590024,0.256410,0.913760,0.497422,0.675869,0.436357
0.054458,0.338594,0.686499,0.886929,0.703680,0.983671
0.549190,0.698360,0.505246,0.672707,0.765482,0.040763
0.946302,0.773653,0.188668,0.378622,0.360295,0.318690
0.864236,0.474941,0.187960,0.112947,0.438904,0.728320
0.430070,0.399775,0.563450,0.198023,0.066058,0.271253
0.071766,0.138790,0.447889,0.645186,0.440735,0.299216
0.711583,0.246249,0.946526,0.849259,0.719810,0.554222
0.609941,0.996794,0.219753,0.211962,0.565482,0.785667
0.852286,0.551588,0.175872,0.614301,0.964673,0.950686
0.161655,0.392558,0.492597,0.494526,0.050997,0.868506
0.063053,0.109840,0.270455,0.362084,0.958102,0.372843
0.728027,0.190768,0.200657,0.370626,0.034924,0.737292
0.063597,0.936937,0.854405,0.211434,0.337770,0.740423
0.915011,0.213016,0.560011,0.410270,0.234459,0.696833
0.158743,0.616905,0.296430,0.726403,0.997949,0.116441
0.677941,0.510528,0.444951,0.686174,0.697975,0.194484
0.231998,0.016292,0.477376,0.918400,0.927057,0.813649
0.279014,0.629499,0.477532,0.272875,0.446773,0.082425
0.222863,0.466057,0.100241,0.893195,0.361182,0.550135
0.205565,0.466972,0.040327,0.019508,0.577518,0.099225
0.365123,0.661097,0.883161,0.799982,0.437036,0.392888
0.757352,0.828293,0.103996,0.834936,0.173079,0.681886
0.179119,0.288595,0.844274,0.432058,0.250513,0.708269
0.616075,0.716989,0.241002,0.273348,0.400481,0.645928
0.653394,0.407781,0.656621,0.198397,0.194332,0.714656
0.309154,0.425434,0.421157,0.782131,0.344707,0.146143
0.714470,0.655484,0.671153,0.290453,0.428412,0.578490
0.176395,0.297594,0.849723,0.282987,0.112760,0.482555
0.892306,0.485574,0.041799,0.180509,0.222858,0.856303
0.610186,0.720839,0.382771,0.290380,0.487035,0.538199
0.587850,0.887441,0.148913,0.466590,0.127991,0.573375
0.103766,0.289401,0.042455,0.469218,0.816285,0.488903
0.463381,0.369265,0.758601,0.754862,0.685014,0.966174
0.424734,0.214159,0.012715,0.450263,0.603133,0.295003
0.321605,0.171365,0.650574,0.758122,0.236177,0.958344
0.892705,0.685592,0.460559,0.363253,0.455836,0.211389
0.144155,0.465816,0.028675,0.029365,0.485670,0.741219
0.910970,0.414193,0.325437,0.759314,0.445241,0.963691
0.426140,0.730245,0.497101,0.799604,0.398348,0.871080
0.983557,0.726139,0.616337,0.731083,0.019824,0.369162
0.279050,0.421600,0.426859,0.366325,0.548050,0.632724
0.648323,0.355789,0.688875,0.730379,0.384225,0.274747
0.674414,0.631829,0.378054,0.559704,0.461287,0.910735
0.869453,0.597608,0.932398,0.258813,0.277979,0.542891
0.673962,0.046083,0.052317,0.358834,0.755144,0.844449
0.927386,0.589675,0.549535,0.748795,0.063736,0.308814
0.730852,0.223214,0.786287,0.725068,0.569663,0.004922
0.197327,0.972145,0.569156,0.547442,0.318314,0.965031
0.205442,0.599494,0.951405,0.899823,0.629254,0.098457
0.938216,0.939001,0.295314,0.577550,0.550237,0.661496
0.044391,0.089963,0.533890,0.497109,0.214686,0.207315
0.139453,0.273646,0.133049,0.406487,0.102900,0.721499
0.777916,0.168148,0.808236,0.667495,0.693555,0.665114
0.780392,0.927119,0.249688,0.314871,0.359922,0.021829
0.864737,0.445807,0.929302,0.184240,0.166942,0.196440
0.547469,0.404563,0.564460,0.159919,0.953558,0.761617
0.189859,0.830264,0.715476,0.837605,0.263408,0.172775
0.423370,0.040191,0.829250,0.645393,0.690567,0.700207
0.453551,0.130963,0.908056,0.504980,0.238699,0.917632
0.607913,0.713125,0.706765,0.860488,0.462331,0.189367
0.021053,0.712714,0.242421,0.655035,0.721195,0.966827
0.040635,0.852266,0.931211,0.891115,0.241108,0.077760
0.886554,0.926437,0.519645,0.249390,0.867391,0.883062
0.854346,0.367599,0.543157,0.612223,0.123134,0.268335
0.453799,0.671852,0.594404,0.367125,0.241354,0.787281
0.654127,0.803257,0.506876,0.670317,0.273522,0.845207
0.768960,0.949570,0.163468,0.526165,0.298341,0.233169
0.303700,0.022312,0.802693,0.321309,0.004039,0.060807
0.284521,0.008040,0.295025,0.754088,0.533280,0.139434
0.410279,0.595295,0.301012,0.400755,0.988799,0.806920
0.914404,0.632788,0.727532,0.631462,0.705168,0.292031
0.800226,0.936477,0.265871,0.269452,0.669789,0.113735
0.249489,0.803946,0.365109,0.999857,0.200075,0.805099
0.320199,0.739856,0.284868,0.463289,0.064114,0.056478
0.472870,0.943617,0.762522,0.314025,0.216487,0.590774
0.422016,0.596135,0.014358,0.330910,0.448349,0.040881
0.202945,0.265491,0.686377,0.056303,0.146553,0.056083
0.663866,0.179005,0.548937,0.400541,0.364622,0.758676
0.521736,0.473732,0.776685,0.854515,0.915227,0.754267
0.820306,0.867826,0.050179,0.299444,0.723431,0.411158
0.243023,0.279881,0.696988,0.734340,0.678185,0.776010
0.342073,0.909158,0.934167,0.557454,0.487156,0.028277
0.622207,0.590481,0.226585,0.706157,0.070344,0.722038
0.224817,0.626245,0.622516,0.890647,0.995121,0.516956
0.046530,0.954699,0.455789,0.762318,0.390579,0.105238
0.712793,0.458169,0.568761,0.710110,0.028809,0.089569
0.863201,0.577022,0.766429,0.804600,0.749069,0.866041
0.896693,0.186027,0.662698,0.771789,0.243930,0.297925
0.306273,0.427944,0.766849,0.283499,0.451448,0.576896
0.465644,0.931346,0.837473,0.673510,0.568658,0.733940
0.552300,0.710856,0.001053,0.800135,0.825468,0.745630
0.917629,0.334448,0.044138,0.457811,0.667697,0.664472
0.485525,0.978784,0.431024,0.334879,0.413285,0.896365
0.239722,0.232259,0.685172,0.455300,0.120871,0.691111
0.806199,0.200713,0.867077,0.024769,0.526026,0.825652
0.454956,0.620293,0.230425,0.966997,0.285042,0.555739
0.150915,0.286167,0.653410,0.350492,0.555317,0.109240
0.929239,0.045047,0.219321,0.041945,0.473064,0.554205
0.483762,0.792143,0.628386,0.602337,0.161060,0.662294
0.820796,0.961064,0.344200,0.714031,0.853532,0.135253
0.467524,0.513620,0.882470,0.038033,0.409714,0.555761
0.596839,0.769325,0.377808,0.061066,0.723557,0.099984
0.906506,0.688989,0.979890,0.580249,0.961325,0.458969
0.047054,0.589220,0.271800,0.843187,0.293669,0.522413
0.459254,0.453573,0.386734,0.144120,0.769355,0.472473
0.779886,0.894183,0.159358,0.150594,0.721579,0.500744
0.213515,0.524522,0.142354,0.454573,0.985991,0.434100
0.890780,0.797237,0.327572,0.779336,0.505219,0.437880
0.647484,0.378008,0.878195,0.497888,0.394324,0.771017
0.010212,0.059489,0.728856,0.437020,0.443056,0.073222
0.177540,0.167499,0.653914,0.787391,0.380412,0.351274
0.886469,0.901586,0.634878,0.528368,0.835673,0.809201
0.748607,0.990044,0.394098,0.886524,0.203195,0.316471
0.958378,0.343175,0.649040,0.235632,0.319427,0.428847
0.382319,0.653878,0.240335,0.526205,0.661959,0.808814
0.286207,0.561490,0.516341,0.648462,0.099906,0.512970
0.328672,0.310190,0.269139,0.258640,0.285054,0.975931
0.771489,0.121859,0.597949,0.270285,0.069424,0.387669
0.575909,0.221048,0.992837,0.388445,0.852879,0.033995
0.182554,0.851395,0.948079,0.322518,0.226925,0.829684
0.859184,0.326251,0.309117,0.654736,0.674715,0.567280
0.738662,0.195251,0.103486,0.468505,0.981944,0.848502
0.436576,0.776866,0.703072,0.706325,0.445316,0.120424
0.082840,0.803858,0.322360,0.130876,0.545779,0.135364
0.432891,0.911072,0.553530,0.995447,0.753294,0.961545
0.859797,0.512135,0.462384,0.073678,0.188034,0.451703
0.498679,0.205415,0.319818,0.450530,0.112462,0.215816
0.530945,0.852196,0.138589,0.899608,0.443994,0.558426
0.284475,0.452915,0.700506,0.415494,0.302564,0.903249
0.227843,0.544756,0.453051,0.017843,0.130316,0.282581
0.069615,0.788587,0.258640,0.000558,0.450645,0.866398
0.185944,0.496103,0.090968,0.750693,0.739392,0.027538
0.060262,0.506998,0.701256,0.625816,0.705046,0.062860
0.694529,0.790223,0.219678,0.549052,0.902339,0.473482
0.518701,0.272903,0.803263,0.147012,0.811397,0.440311
0.899838,0.148344,0.755244,0.965958,0.458605,0.733080
0.132688,0.485374,0.864622,0.823667,0.472091,0.720607
0.180698,0.821348,0.856079,0.200147,0.586816,0.426665
0.862276,0.522417,0.595164,0.578258,0.643164,0.125105
0.775896,0.303088,0.923343,0.263456,0.918542,0.387045
0.761630,0.701838,0.637710,0.548112,0.936508,0.040992
0.327255,0.304791,0.895897,0.233709,0.556110,0.185941
0.631061,0.406945,0.046722,0.194368,0.292316,0.905084
0.979056,0.323645,0.334790,0.459020,0.953939,0.662456
0.208783,0.495447,0.917486,0.570713,0.872403,0.925536
0.265294,0.594607,0.910237,0.837608,0.787603,0.555830
0.116750,0.254084,0.427238,0.500987,0.679297,0.086402
0.456235,0.985418,0.109069,0.893761,0.627813,0.970861
0.039745,0.550130,0.702711,0.475935,0.508064,0.698681
0.199372,0.447477,0.200497,0.875995,0.766545,0.535930
0.515597,0.987590,0.499399,0.161546,0.417401,0.032112
0.146188,0.722648,0.476482,0.980256,0.247404,0.621525
0.767797,0.022128,0.572459,0.964200,0.038128,0.943943
0.169624,0.874975,0.997064,0.650632,0.598910,0.013822
0.440236,0.155319,0.088078,0.275848,0.085873,0.656316
0.085053,0.360084,0.430487,0.646638,0.928648,0.060835
0.000804,0.972702,0.342017,0.723835,0.616225,0.523544
0.499058,0.841334,0.935778,0.696450,0.597985,0.588911
0.817166,0.752058,0.048111,0.284738,0.712069,0.983365
0.871053,0.218419,0.911271,0.667807,0.301602,0.415478
0.950237,0.903383,0.510189,0.749004,0.031239,0.603998
0.859586,0.948395,0.050923,0.084238,0.086404,0.542486
0.284380,0.716713,0.285576,0.558562,0.329079,0.589107
0.682900,0.412413,0.769990,0.485993,0.441168,0.332353
0.816031,0.165403,0.543858,0.303636,0.285947,0.161083
0.937069,0.092960,0.007142,0.835261,0.711936,0.317711
0.366510,0.216699,0.359944,0.744480,0.871003,0.264690
0.423670,0.736031,0.602153,0.865887,0.259493,0.962051
0.956146,0.594934,0.382914,0.273952,0.395922,0.786348
0.039136,0.989593,0.215578,0.133770,0.304962,0.825014
0.467559,0.497207,0.925339,0.649727,0.377125,0.102022
0.064295,0.530444,0.625971,0.638596,0.105869,0.736276
0.359441,0.203551,0.637277,0.431469,0.754447,0.606420
0.180725,0.754325,0.132141,0.262119,0.801826,0.796253
0.061934,0.309666,0.775057,0.233602,0.527832,0.517905
0.343584,0.229668,0.030608,0.951189,0.893146,0.054706
0.085310,0.571867,0.672078,0.785680,0.756871,0.381959
0.984516,0.626353,0.341839,0.411344,0.835908,0.222106
0.128414,0.830593,0.284994,0.580957,0.019597,0.266963
0.732646,0.418656,0.950830,0.122215,0.751124,0.879783
0.804404,0.737973,0.833737,0.080066,0.601236,0.626200
0.553678,0.901831,0.095877,0.876254,0.318500,0.787127
0.341627,0.927313,0.461330,0.212683,0.969873,0.951368
0.400550,0.522376,0.174573,0.430061,0.032117,0.607263
0.319408,0.018425,0.677927,0.277935,0.344881,0.551169
0.739568,0.505543,0.284526,0.036527,0.785234,0.766059
0.441911,0.441684,0.430893,0.534299,0.603424,0.532842
0.146379,0.165181,0.465626,0.108778,0.925699,0.601268
0.452917,0.650277,0.394086,0.414765,0.875680,0.730667
0.569654,0.234804,0.358007,0.962636,0.273166,0.366696
0.911030,0.233344,0.738927,0.423263,0.993938,0.809394
0.303947,0.170651,0.153844,0.163773,0.372058,0.107485
0.844766,0.487744,0.039606,0.292409,0.261638,0.556858
0.182946,0.231250,0.060564,0.935006,0.276195,0.545034
0.146509,0.661974,0.875867,0.053377,0.999546,0.729897
0.590953,0.794472,0.341704,0.423969,0.432841,0.213905
0.046567,0.955833,0.069232,0.677936,0.984498,0.373770
0.660793,0.640195,0.355108,0.953348,0.835419,0.312364
0.441319,0.596883,0.107389,0.562047,0.596058,0.077747
0.373927,0.188653,0.592309,0.833447,0.064212,0.821503
0.704909,0.781082,0.834488,0.220724,0.525512,0.929847
0.082718,0.164997,0.120222,0.836945,0.199659,0.687871
0.960187,0.265415,0.533058,0.080552,0.761501,0.996638
0.697629,0.445755,0.079268,0.191568,0.471054,0.231491
0.972893,0.219206,0.316115,0.262485,0.584000,0.021060
0.382647,0.306422,0.399779,0.634103,0.522188,0.019002
0.951827,0.727648,0.169715,0.475901,0.254112,0.632314
0.714488,0.661197,0.072072,0.672763,0.307346,0.394085
0.782635,0.926031,0.729269,0.298602,0.201450,0.402127
0.346692,0.584065,0.238681,0.076169,0.261734,0.002521
0.577012,0.508137,0.619836,0.562207,0.982048,0.836014
0.217695,0.795594,0.721828,0.140440,0.537229,0.929763
0.959083,0.708254,0.995450,0.710794,0.626925,0.928451
0.933155,0.873826,0.188382,0.419488,0.908694,0.283537
0.149695,0.415308,0.148349,0.320142,0.592864,0.203844
0.221029,0.511573,0.868785,0.126340,0.493959,0.272639
0.889556,0.436160,0.686367,0.156315,0.796410,0.899013
0.793678,0.096404,0.647581,0.902078,0.080588,0.377457
0.528349,0.189885,0.590799,0.917370,0.743995,0.974098
0.647256,0.556246,0.508828,0.627164,0.682200,0.957975
0.997189,0.062121,0.906244,0.514646,0.253240,0.137447
0.093229,0.778338,0.721021,0.173811,0.721322,0.850093
0.959179,0.101377,0.011207,0.939410,0.147613,0.030546
0.063050,0.340186,0.424144,0.045773,0.532756,0.088444
0.386199,0.043039,0.888805,0.799449,0.405188,0.470210
0.838010,0.408762,0.099823,0.383559,0.795494,0.965087
0.218530,0.647714,0.794861,0.078943,0.758638,0.224706
0.741973,0.386967,0.002329,0.930616,0.261154,0.223148
0.614466,0.802834,0.107149,0.994127,0.710225,0.081853
0.759727,0.564316,0.012569,0.544507,0.745593,0.143287
0.984127,0.384084,0.444277,0.392039,0.668290,0.607814
0.965480,0.747404,0.339838,0.854899,0.664296,0.780908
0.265088,0.734139,0.757975,0.979551,0.785307,0.294445
0.569638,0.321410,0.525742,0.821511,0.062992,0.557212
0.622640,0.593941,0.655180,0.009311,0.188739,0.263746
0.505363,0.177976,0.030953,0.876167,0.588593,0.843963
0.542700,0.208969,0.834135,0.606158,0.219675,0.336289
0.751132,0.151704,0.730037,0.117444,0.591144,0.885206
0.468623,0.099588,0.964562,0.984658,0.432569,0.957919
0.235845,0.337288,0.309084,0.485346,0.790925,0.349241
0.212415,0.727527,0.422934,0.970115,0.659513,0.570042
0.090593,0.455186,0.158278,0.947978,0.356302,0.157797
0.028349,0.735262,0.340138,0.925798,0.398915,0.337233
0.318992,0.558861,0.526794,0.231541,0.085145,0.728515
0.007965,0.951049,0.228385,0.599687,0.033366,0.117564
0.007792,0.496086,0.981054,0.587336,0.344944,0.968899
0.625956,0.904948,0.377312,0.599186,0.534624,0.920702
0.465866,0.745035,0.582614,0.582282,0.252805,0.091397
0.596584,0.177691,0.469378,0.852061,0.771900,0.142506
0.593533,0.645037,0.823592,0.339720,0.879163,0.821526
0.853152,0.045931,0.127843,0.963110,0.727156,0.986655
0.418682,0.810223,0.318857,0.914465,0.680306,0.916568
0.721992,0.121515,0.754495,0.547287,0.750466,0.541064
0.160095,0.044260,0.594984,0.510318,0.513724,0.598178
0.943373,0.822578,0.363270,0.532179,0.319957,0.139175
0.703732,0.258763,0.918579,0.593901,0.464530,0.975505
0.037835,0.066697,0.010521,0.130045,0.416715,0.165923
0.897712,0.890598,0.381604,0.742835,0.916652,0.838026
0.493972,0.045597,0.489920,0.635530,0.234617,0.166639
0.822395,0.085758,0.028804,0.397607,0.439131,0.007078
0.193220,0.327530,0.959560,0.572952,0.168988,0.475610
0.749515,0.780602,0.576535,0.450622,0.533627,0.821261
0.240467,0.177043,0.769901,0.943386,0.260229,0.245505
0.075319,0.535541,0.669878,0.033774,0.065417,0.316145
0.762830,0.785086,0.440098,0.265941,0.949547,0.492927
0.236316,0.563814,0.194456,0.683629,0.017570,0.743310
0.607869,0.993342,0.785434,0.246136,0.291675,0.778509
0.203618,0.072565,0.356814,0.356176,0.077304,0.526160
0.450260,0.667065,0.543569,0.305970,0.087172,0.871121
0.971057,0.300932,0.097925,0.205181,0.693011,0.697579
0.896441,0.572334,0.985765,0.752786,0.931730,0.389837
0.118805,0.579420,0.250069,0.051669,0.014208,0.928680
0.541701,0.566486,0.719687,0.375595,0.744597,0.381656
0.407184,0.563861,0.376917,0.088910,0.850760,0.924211
0.703174,0.090300,0.789498,0.246587,0.385574,0.629033
0.254681,0.858162,0.285848,0.268370,0.605334,0.355182
0.302390,0.213316,0.656020,0.119447,0.605055,0.099547
0.788123,0.310496,0.711970,0.835523,0.991870,0.158607
0.867057,0.486831,0.770290,0.368499,0.207207,0.065803
0.385520,0.599715,0.811084,0.676410,0.971749,0.993545
0.092453,0.818928,0.168131,0.921577,0.233306,0.798538
0.346417,0.855169,0.088919,0.703854,0.564271,0.195662
0.627698,0.939549,0.029127,0.717752,0.583594,0.202748
0.652257,0.068455,0.972763,0.976260,0.217951,0.948051
0.074526,0.574470,0.109061,0.741462,0.364356,0.388914
0.267567,0.067475,0.198896,0.545131,0.086080,0.550267
0.978643,0.029404,0.140196,0.294781,0.981410,0.075298
0.792301,0.479884,0.378150,0.650805,0.999429,0.207487
0.307767,0.853276,0.873421,0.152730,0.203150,0.645710
0.000754,0.081120,0.873819,0.564447,0.700640,0.295632
0.195778,0.507242,0.766292,0.627379,0.437028,0.583291
0.314749,0.252321,0.595209,0.205066,0.616299,0.337349
0.379898,0.279184,0.297444,0.316849,0.517961,0.159036
0.447439,0.060767,0.139349,0.994031,0.169899,0.239197
0.291280,0.986114,0.402657,0.765828,0.644097,0.217245
0.769249,0.856757,0.446805,0.210301,0.481398,0.414837
0.665356,0.882809,0.907857,0.365282,0.720886,0.835348
0.479427,0.467245,0.923391,0.783472,0.441033,0.942108
0.756013,0.608521,0.066575,0.274437,0.131396,0.308811
0.291521,0.529719,0.015357,0.590757,0.698912,0.822177
0.360511,0.877793,0.083808,0.228323,0.555173,0.272433
0.807270,0.607311,0.636340,0.849706,0.029392,0.485869
0.658484,0.404017,0.504174,0.355494,0.658169,0.458066
0.852854,0.231218,0.512545,0.834385,0.134744,0.111847
0.064925,0.194029,0.756887,0.727763,0.005206,0.673769
0.935014,0.788536,0.078564,0.343018,0.406729,0.082833
0.340304,0.887519,0.589381,0.329948,0.239999,0.322516
0.250066,0.111238,0.001797,0.973309,0.748350,0.948830
0.576481,0.289795,0.450061,0.138176,0.175266,0.799765
0.111427,0.622132,0.237431,0.255080,0.139255,0.147586
0.512534,0.512499,0.218754,0.985162,0.824887,0.755352
0.992469,0.163593,0.553793,0.757232,0.510051,0.777933
0.744481,0.281970,0.737429,0.074891,0.904727,0.782785
0.921685,0.390207,0.788590,0.500210,0.385742,0.745171
0.832790,0.227260,0.978779,0.181624,0.696796,0.515328
0.119972,0.174532,0.390398,0.445731,0.905142,0.309621
0.857793,0.876680,0.814232,0.665188,0.253545,0.821962
0.248242,0.745038,0.570508,0.904882,0.263361,0.175342
0.505643,0.402538,0.959753,0.789008,0.731420,0.033947
0.062834,0.937637,0.563897,0.062544,0.692164,0.385453
0.626370,0.666973,0.807576,0.064482,0.339118,0.238289
0.105931,0.109626,0.348582,0.341907,0.706131,0.077394
0.653029,0.915271,0.923555,0.512239,0.768894,0.873024
0.538844,0.814199,0.405901,0.520344,0.362489,0.265714
0.464520,0.973259,0.543934,0.696838,0.092248,0.898583
0.844502,0.008119,0.851503,0.736347,0.351601,0.556123
0.025125,0.566137,0.310909,0.271419,0.652991,0.935137
0.889366,0.049363,0.782766,0.381191,0.612517,0.395693
0.210386,0.366866,0.994381,0.715484,0.327198,0.833388
0.937496,0.762311,0.458585,0.460769,0.384933,0.737423
0.024112,0.461355,0.559210,0.265925,0.402592,0.264125
0.806920,0.241096,0.421883,0.771046,0.282312,0.587473
0.750630,0.112867,0.526735,0.577534,0.992778,0.130438
0.067086,0.861722,0.002802,0.773893,0.430322,0.337734
0.426677,0.628144,0.088615,0.392700,0.362908,0.813277
0.885871,0.979696,0.861627,0.235041,0.809952,0.727045
0.576286,0.210062,0.130340,0.524981,0.786719,0.175418
0.309730,0.327774,0.948118,0.246477,0.367711,0.739460
0.182301,0.794342,0.070336,0.052927,0.797976,0.191245
0.228612,0.856851,0.821026,0.283629,0.616263,0.079228
0.593170,0.193215,0.227667,0.884116,0.797134,0.993109
0.376753,0.138373,0.312215,0.123062,0.002090,0.996002
0.917832,0.326015,0.233841,0.513273,0.919473,0.390624
0.787968,0.219926,0.241606,0.773589,0.525654,0.630007
0.275621,0.112020,0.699858,0.791196,0.017086,0.371853
0.197061,0.002482,0.019124,0.733868,0.418667,0.108056
0.463842,0.758152,0.889361,0.771731,0.681633,0.985028
0.930316,0.316295,0.873727,0.381897,0.271455,0.827483
0.160415,0.823828,0.462462,0.409425,0.873727,0.759392
